id;UID;Mes_Ref;Cod_Empresa;UC;score_ia
29521;357499981354520251101;2025-11-01;35;55217893;0
29523;357550881468920251101;2025-11-01;35;56421300;0
29524;357550981469020251101;2025-11-01;35;25650165;0
22929;357550983000820251201;2025-12-01;35;25650165;0
29525;357551081469120251101;2025-11-01;35;201216183;0
4405;3575511193051420260301;2026-03-01;35;30962621;0
29528;357551181469420251101;2025-11-01;35;30962621;0
22943;357551184309120251201;2025-12-01;35;30962621;0
16368;357551187876220260101;2026-01-01;35;30962621;0
10133;357551192638120260201;2026-02-01;35;30962621;0
4409;3575512193051820260301;2026-03-01;35;11475663;0
29530;357551281469720251101;2025-11-01;35;11475663;0
22939;357551284308720251201;2025-12-01;35;11475663;0
16369;357551287876320260101;2026-01-01;35;11475663;0
10129;357551292637420260201;2026-02-01;35;11475663;0
29531;357551381469820251101;2025-11-01;35;204328264;0
22850;357551382297120251201;2025-12-01;35;204328264;0
29532;357551481469920251101;2025-11-01;35;204328262;0
22851;357551482297220251201;2025-12-01;35;204328262;0
29533;357551581470020251101;2025-11-01;35;204328259;0
22849;357551582297020251201;2025-12-01;35;204328259;0
29534;357551681470120251101;2025-11-01;35;204252440;0
22848;357551682296920251201;2025-12-01;35;204252440;0
22598;357906482271120251201;2025-12-01;35;203583915;0
22599;357906582271220251201;2025-12-01;35;203530685;0
22648;357906882276520251201;2025-12-01;35;201658512;0
22663;357906982278020251201;2025-12-01;35;200017099;0
22783;357907382290420251201;2025-12-01;35;50125885;0
22793;357907482291420251201;2025-12-01;35;50616421;0
22814;357907582293520251201;2025-12-01;35;45185832;0
4320;3579076191587320260301;2026-03-01;35;30830792;0
22856;357907682297720251201;2025-12-01;35;30830792;0
16255;357907685654120260101;2026-01-01;35;30830792;0
22903;358157082998220251201;2025-12-01;35;63608481;0
92992;35910047488112620250101;2025-01-01;359;201743010;0
618767;3591021020250701;2025-07-01;359;7039464688;0
17446;35910506090682720260101;2026-01-01;359;3008605687;0
23832;35910506090682820251201;2025-12-01;359;3008605687;0
36804;35910506090682920251001;2025-10-01;359;3008605687;0
30281;35910506090683020251101;2025-11-01;359;3008605687;0
17445;35910506190682620260101;2026-01-01;359;1000018985;0
23834;35910507390694520251201;2025-12-01;359;237017700495;0
618129;3591052420251101;2025-11-01;359;58833641;0
5218;3591052920260301;2026-03-01;359;58833641;0
618145;3591062420251101;2025-11-01;359;50514229;0
11242;3591062620260201;2026-02-01;359;50514229;0
5217;3591062720260301;2026-03-01;359;50514229;0
618132;3591071420251101;2025-11-01;359;52811180;0
23837;359109980191742920251201;2025-12-01;359;1221465;0
23838;359109983191752720251201;2025-12-01;359;3002320966;0
55205;359110215191876820250701;2025-07-01;359;2896473;0
68059;359110215191881720250501;2025-05-01;359;2896473;0
74284;359110215191900220250401;2025-04-01;359;2896473;0
92993;359110215192100120250101;2025-01-01;359;2896473;0
618148;3591132520251101;2025-11-01;359;102288726;0
619276;359114420250401;2025-04-01;359;3033894286;0
618614;359114520250801;2025-08-01;359;3033894286;0
618968;359114720250601;2025-06-01;359;3033894286;0
618967;3591151020250601;2025-06-01;359;3033895444;0
619275;359115420250401;2025-04-01;359;3033895444;0
618613;359115520250801;2025-08-01;359;3033895444;0
618779;359115620250701;2025-07-01;359;3033895444;0
619111;359115720250501;2025-05-01;359;3033895444;0
618146;3591171320251101;2025-11-01;359;6829678;0
619783;3591191220250101;2025-01-01;359;3015527098;0
619779;3591221620250101;2025-01-01;359;15528087;0
619272;3591221720250401;2025-04-01;359;15528087;0
619109;3591221820250501;2025-05-01;359;15528087;0
618965;3591221920250601;2025-06-01;359;15528087;0
618776;3591222020250701;2025-07-01;359;15528087;0
618108;3591231820251101;2025-11-01;359;435104;0
618149;3591262420251101;2025-11-01;359;3017152296;0
11347;359129020260201;2026-02-01;359;873934;0
618293;3591292320251001;2025-10-01;359;873934;0
618135;3591292420251101;2025-11-01;359;873934;0
618133;359132820251101;2025-11-01;359;5511073;0
618608;3591331420250801;2025-08-01;359;9001186;0
618775;3591331520250701;2025-07-01;359;9001186;0
621524;359133220240301;2024-03-01;359;9001186;0
621354;359133320240401;2024-04-01;359;9001186;0
621182;359133420240501;2024-05-01;359;9001186;0
621008;359133520240601;2024-06-01;359;9001186;0
620838;359133620240701;2024-07-01;359;9001186;0
620664;359133720240801;2024-08-01;359;9001186;0
620499;359133820240901;2024-09-01;359;9001186;0
620354;359133920241001;2024-10-01;359;9001186;0
159091;3591341020240401;2024-04-01;359;810032;0
618597;3591341020250801;2025-08-01;359;810032;0
193691;359134120231201;2023-12-01;359;810032;0
199875;359134220231101;2023-11-01;359;810032;0
116936;359134320241001;2024-10-01;359;810032;0
124870;359134420240901;2024-09-01;359;810032;0
131214;359134520240801;2024-08-01;359;810032;0
137486;359134620240701;2024-07-01;359;810032;0
177184;359134720240201;2024-02-01;359;810032;0
144094;359134820240601;2024-06-01;359;810032;0
150334;359134920240501;2024-05-01;359;810032;0
618959;359134920250601;2025-06-01;359;810032;0
618296;3591352220251001;2025-10-01;359;11986182;0
619274;3591361520250401;2025-04-01;359;748145;0
619110;3591361620250501;2025-05-01;359;748145;0
618777;3591361720250701;2025-07-01;359;748145;0
618611;3591361820250801;2025-08-01;359;748145;0
619781;3591361920250101;2025-01-01;359;748145;0
618966;3591362020250601;2025-06-01;359;748145;0
619103;3591381820250501;2025-05-01;359;5588588;0
618276;3591382320251001;2025-10-01;359;5588588;0
618117;3591382420251101;2025-11-01;359;5588588;0
618118;3591392420251101;2025-11-01;359;5728711;0
618147;3591402220251101;2025-11-01;359;6022758;0
618602;3591412020250801;2025-08-01;359;9002455;0
618294;3591412220251001;2025-10-01;359;9002455;0
618606;3591422120250801;2025-08-01;359;9005662;0
618774;3591422220250701;2025-07-01;359;9005662;0
618607;3591442220250801;2025-08-01;359;24877140;0
618270;3591451220251001;2025-10-01;359;7072841063;0
618764;359145920250701;2025-07-01;359;7072841063;0
618290;3591462320251001;2025-10-01;359;9011529;0
619778;3591481520250101;2025-01-01;359;10896473;0
619271;3591481620250401;2025-04-01;359;10896473;0
619108;3591481720250501;2025-05-01;359;10896473;0
618964;3591481820250601;2025-06-01;359;10896473;0
618773;3591481920250701;2025-07-01;359;10896473;0
618605;3591482020250801;2025-08-01;359;10896473;0
618299;3591482220251001;2025-10-01;359;10896473;0
618140;3591482320251101;2025-11-01;359;10896473;0
11364;359149020260201;2026-02-01;359;21365687;0
618292;3591492420251001;2025-10-01;359;21365687;0
618134;3591492520251101;2025-11-01;359;21365687;0
618440;3591531120250901;2025-09-01;359;45675639;0
618609;3591542120250801;2025-08-01;359;56511928;0
618121;3591612520251101;2025-11-01;359;7070316875;0
619107;3591801020250501;2025-05-01;359;56525814;0
618298;3591801120251001;2025-10-01;359;56525814;0
618137;3591801320251101;2025-11-01;359;56525814;0
618604;359180720250801;2025-08-01;359;56525814;0
618963;359180920250601;2025-06-01;359;56525814;0
618603;359191620250801;2025-08-01;359;62849694;0
618136;359191720251101;2025-11-01;359;62849694;0
618297;359191820251001;2025-10-01;359;62849694;0
619102;35924720250501;2025-05-01;359;873742601860;0
618126;359301720251101;2025-11-01;359;810194181;0
5216;35931720260301;2026-03-01;359;45174901819;0
61707;3593229747446620250601;2025-06-01;359;435104;0
68042;3593229747446820250501;2025-05-01;359;435104;0
30263;3593229781726520251101;2025-11-01;359;435104;0
23831;3593229790682020251201;2025-12-01;359;435104;0
11227;3593229790682320260201;2026-02-01;359;435104;0
17443;3593229790682420260101;2026-01-01;359;435104;0
17503;35933020260101;2026-01-01;359;154312900449;0
11281;35933020260201;2026-02-01;359;154312900449;0
618287;359334620251001;2025-10-01;359;154312900449;0
17504;35934020260101;2026-01-01;359;250228300410;0
11282;35934020260201;2026-02-01;359;250228300410;0
618286;359342320251001;2025-10-01;359;250228300410;0
68044;3593559555502920250501;2025-05-01;359;10658033;0
23818;3593559584337220251201;2025-12-01;359;10658033;0
17424;3593559587965120260101;2026-01-01;359;10658033;0
11230;3593559592595520260201;2026-02-01;359;10658033;0
68045;3593559655503020250501;2025-05-01;359;14907356;0
92991;3593559683844120250101;2025-01-01;359;14907356;0
43242;3593559683844620250901;2025-09-01;359;14907356;0
23819;3593559684339620251201;2025-12-01;359;14907356;0
17426;3593559687965320260101;2026-01-01;359;14907356;0
11229;3593559692595320260201;2026-02-01;359;14907356;0
68043;3593559755502820250501;2025-05-01;359;2000042969;0
92980;3593559755508520250101;2025-01-01;359;2000042969;0
23816;3593559784336920251201;2025-12-01;359;2000042969;0
17423;3593559787964920260101;2026-01-01;359;2000042969;0
11231;3593559792638420260201;2026-02-01;359;2000042969;0
68046;3593559855503120250501;2025-05-01;359;5140331;0
92979;3593559855508420250101;2025-01-01;359;5140331;0
80534;3593559855508620250301;2025-03-01;359;5140331;0
17425;3593559887965220260101;2026-01-01;359;5140331;0
11228;3593559892594620260201;2026-02-01;359;5140331;0
17454;35935651191753420260101;2026-01-01;359;01806432;0
68047;3593565155508220250501;2025-05-01;359;01806432;0
100923;3593565155645320241201;2024-12-01;359;01806432;0
108873;3593565155645420241101;2024-11-01;359;01806432;0
74274;3593565155645520250401;2025-04-01;359;01806432;0
80535;3593565155645720250301;2025-03-01;359;01806432;0
86815;3593565155646220250201;2025-02-01;359;01806432;0
92981;3593565155651620250101;2025-01-01;359;01806432;0
1145;35935652193125020260401;2026-04-01;359;W9013850585;0
61708;3593565255508320250601;2025-06-01;359;W9013850585;0
17420;3593565284770820260101;2026-01-01;359;W9013850585;0
11221;3593565288494920260201;2026-02-01;359;W9013850585;0
5212;3593565293892320260301;2026-03-01;359;W9013850585;0
68048;3593565355508720250501;2025-05-01;359;9051631;0
30285;3593565390690420251101;2025-11-01;359;9051631;0
36806;3593565390692120251001;2025-10-01;359;9051631;0
17452;3593565390692620260101;2026-01-01;359;9051631;0
5350;35935671193129420260301;2026-03-01;359;45174901819;0
61709;3593567155510620250601;2025-06-01;359;45174901819;0
61710;3593567255510720250601;2025-06-01;359;3011714711;0
61711;3593567355510820250601;2025-06-01;359;873656401810;0
61712;3593567455510920250601;2025-06-01;359;873658101808;0
61713;3593567555511020250601;2025-06-01;359;873703001807;0
61716;3593567655511320250601;2025-06-01;359;873705901890;0
61717;3593567755511420250601;2025-06-01;359;873725801840;0
61714;3593567855511120250601;2025-06-01;359;873742301894;0
61725;3593567955512220250601;2025-06-01;359;873720701846;0
61715;3593568055511220250601;2025-06-01;359;873741301802;0
61719;3593568155511620250601;2025-06-01;359;873746001845;0
61726;3593568255512320250601;2025-06-01;359;873740001854;0
61729;3593568355512620250601;2025-06-01;359;873712801827;0
61720;3593568455511720250601;2025-06-01;359;873744401843;0
61721;3593568555511820250601;2025-06-01;359;873734001803;0
61723;3593568655512020250601;2025-06-01;359;873734801837;0
61718;3593568755511520250601;2025-06-01;359;873728301839;0
61722;3593568855511920250601;2025-06-01;359;873710501897;0
61728;3593568955512520250601;2025-06-01;359;873714801890;0
61724;3593569055512120250601;2025-06-01;359;873720001808;0
61727;3593569155512420250601;2025-06-01;359;873742601860;0
68049;3593569155513220250501;2025-05-01;359;873742601860;0
61731;3593569255512820250601;2025-06-01;359;873746601898;0
61730;3593569355512720250601;2025-06-01;359;882910501802;0
61733;3593569455513020250601;2025-06-01;359;873654601838;0
61734;3593569555513120250601;2025-06-01;359;873707201815;0
61732;3593569655512920250601;2025-06-01;359;873750101818;0
618291;359362320251001;2025-10-01;359;170036000480;0
17506;35939020260101;2026-01-01;359;63800429;0
11285;35939020260201;2026-02-01;359;63800429;0
618288;359392320251001;2025-10-01;359;63800429;0
617955;359392520251201;2025-12-01;359;63800429;0
618127;359392620251101;2025-11-01;359;63800429;0
617971;359402820251201;2025-12-01;359;237017700495;0
618601;359471520250801;2025-08-01;359;2010395101;0
618125;359471720251101;2025-11-01;359;2010395101;0
618768;359481920250701;2025-07-01;359;2011738119;0
618128;359492220251101;2025-11-01;359;201565068;0
43228;3595212375322720250901;2025-09-01;359;9232977;0
43229;3595212575323220250901;2025-09-01;359;6699985;0
30257;3595212580803320251101;2025-11-01;359;6699985;0
43230;3595212675323320250901;2025-09-01;359;2942117;0
30259;3595212680803520251101;2025-11-01;359;2942117;0
43231;3595212775323420250901;2025-09-01;359;2895533;0
618281;359531820251001;2025-10-01;359;7024688113;0
618439;359531920250901;2025-09-01;359;7024688113;0
618280;359541120251001;2025-10-01;359;7019882432;0
43232;3595569475869120250901;2025-09-01;359;35121983;0
55189;3595624775969920250701;2025-07-01;359;7072841063;0
36779;3595624779681520251001;2025-10-01;359;7072841063;0
55190;3595624975970120250701;2025-07-01;359;4011488736;0
36773;3595624978986420251001;2025-10-01;359;4011488736;0
30274;3595624982836120251101;2025-11-01;359;4011488736;0
23822;3595624985383920251201;2025-12-01;359;4011488736;0
17434;3595624989158720260101;2026-01-01;359;4011488736;0
11236;35956250190721720260201;2026-02-01;359;4007948293;0
23836;35956250191742420251201;2025-12-01;359;4007948293;0
55191;3595625075970220250701;2025-07-01;359;4007948293;0
36774;3595625079194820251001;2025-10-01;359;4007948293;0
30275;3595625082836220251101;2025-11-01;359;4007948293;0
17433;3595625089158020260101;2026-01-01;359;4007948293;0
11235;35956251190701920260201;2026-02-01;359;7039464688;0
55192;3595625175970320250701;2025-07-01;359;7039464688;0
36787;3595625179769320251001;2025-10-01;359;7039464688;0
30273;3595625182836020251101;2025-11-01;359;7039464688;0
23821;3595625185347720251201;2025-12-01;359;7039464688;0
17437;3595625189269520260101;2026-01-01;359;7039464688;0
618282;35956720251001;2025-10-01;359;7027118423;0
618122;359571420251101;2025-11-01;359;515076005940;0
619269;359571520250401;2025-04-01;359;515076005940;0
618598;359571620250801;2025-08-01;359;515076005940;0
619605;359571820250201;2025-02-01;359;515076005940;0
619776;359571920250101;2025-01-01;359;515076005940;0
618769;359572020250701;2025-07-01;359;515076005940;0
618960;359572120250601;2025-06-01;359;515076005940;0
619104;359572220250501;2025-05-01;359;515076005940;0
619436;359572320250301;2025-03-01;359;515076005940;0
618283;359572420251001;2025-10-01;359;515076005940;0
11238;35957406191355220260201;2026-02-01;359;2895481;0
43233;3595740676370220250901;2025-09-01;359;2895481;0
36800;3595740680726420251001;2025-10-01;359;2895481;0
30276;3595740682836320251101;2025-11-01;359;2895481;0
23825;3595740686101120251201;2025-12-01;359;2895481;0
17453;3595740690877120260101;2026-01-01;359;2895481;0
11237;35957409191354920260201;2026-02-01;359;8199894;0
43234;3595740976370520250901;2025-09-01;359;8199894;0
36776;3595740979333720251001;2025-10-01;359;8199894;0
30272;3595740982835920251101;2025-11-01;359;8199894;0
23824;3595740986101020251201;2025-12-01;359;8199894;0
17439;3595740990342320260101;2026-01-01;359;8199894;0
618599;359581120250801;2025-08-01;359;515075905988;0
618961;359581220250601;2025-06-01;359;515075905988;0
618770;359581320250701;2025-07-01;359;515075905988;0
619105;359581420250501;2025-05-01;359;515075905988;0
618123;359581520251101;2025-11-01;359;515075905988;0
618284;359581620251001;2025-10-01;359;515075905988;0
618124;359591320251101;2025-11-01;359;515075505916;0
619270;359591420250401;2025-04-01;359;515075505916;0
618600;359591520250801;2025-08-01;359;515075505916;0
619777;359591820250101;2025-01-01;359;515075505916;0
618771;359591920250701;2025-07-01;359;515075505916;0
618962;359592020250601;2025-06-01;359;515075505916;0
619106;359592120250501;2025-05-01;359;515075505916;0
619437;359592220250301;2025-03-01;359;515075505916;0
618285;359592420251001;2025-10-01;359;515075505916;0
68050;3596014877624820250501;2025-05-01;359;5588588;0
36794;3596014880168620251001;2025-10-01;359;5588588;0
30266;3596014881726820251101;2025-11-01;359;5588588;0
61847;3596020250601;2025-06-01;359;873656101844;0
618443;359632220250901;2025-09-01;359;132218501963;0
23835;35964717190338520251201;2025-12-01;359;5728711;0
36772;3596471778671720251001;2025-10-01;359;5728711;0
30269;3596471781727220251101;2025-11-01;359;5728711;0
17428;3596471787977320260101;2026-01-01;359;5728711;0
11233;3596471792754020260201;2026-02-01;359;5728711;0
618441;359652320250901;2025-09-01;359;132164901907;0
36775;3596662579194920251001;2025-10-01;359;4001926069;0
